"purchase_id";"user_id";"item_type";"item_id";"quantity";"total_price";"purchase_date"
5390;665;"Fiction Books";51;4;87.93;"2025-05-09 23:01:04"
5391;343;"1984";52;4;225.57;"2025-05-09 23:01:04"
5392;397;"The Iliad ";69;1;18.92;"2025-05-09 23:01:04"
5393;474;"Fiction Books";20;5;307.68;"2025-05-09 23:01:04"
5394;346;"1984";76;2;452.62;"2025-05-09 23:01:04"
5395;255;"The Iliad ";36;2;317.47;"2025-05-09 23:01:04"
5396;410;"Fiction Books";73;2;40.04;"2025-05-09 23:01:04"
5397;768;"1984";68;4;110.14;"2025-05-09 23:01:04"
5398;273;"Fiction Books";85;5;74.27;"2025-05-09 23:01:04"
5399;879;"The Iliad ";93;1;222.47;"2025-05-09 23:01:04"
5400;391;"Fiction Books";90;2;61.15;"2025-05-09 23:01:04"
5401;605;"1984";93;2;344.65;"2025-05-09 23:01:04"
5402;577;"1984";63;3;401.38;"2025-05-09 23:01:04"
5403;773;"1984";52;3;326.96;"2025-05-09 23:01:04"
5404;681;"The Iliad ";64;3;96.07;"2025-05-09 23:01:04"
5405;93;"1984";66;2;426.66;"2025-05-09 23:01:04"
5406;890;"Fiction Books";27;5;224.72;"2025-05-09 23:01:04"
5407;412;"1984";92;4;219.38;"2025-05-09 23:01:04"
5408;250;"Fiction Books";90;4;46.51;"2025-05-09 23:01:04"
5409;251;"Fiction Books";41;4;473.16;"2025-05-09 23:01:04"
5410;183;"The Iliad ";36;2;96.79;"2025-05-09 23:01:04"
5411;757;"Fiction Books";20;3;102.27;"2025-05-09 23:01:04"
5412;569;"Fiction Books";79;1;127.73;"2025-05-09 23:01:04"
5413;654;"The Iliad ";50;5;88.26;"2025-05-09 23:01:04"
5414;45;"Fiction Books";62;1;167.42;"2025-05-09 23:01:04"
5415;175;"1984";54;1;135.1;"2025-05-09 23:01:04"
5416;85;"The Iliad ";5;5;277.53;"2025-05-09 23:01:04"
5417;56;"The Iliad ";98;1;298.97;"2025-05-09 23:01:04"
5418;502;"1984";45;2;38.13;"2025-05-09 23:01:04"
5419;651;"1984";13;2;463.14;"2025-05-09 23:01:04"
5420;687;"The Iliad ";42;3;277.59;"2025-05-09 23:01:04"
5421;305;"Fiction Books";65;1;209.21;"2025-05-09 23:01:04"
5422;235;"The Iliad ";89;5;115.84;"2025-05-09 23:01:04"
5423;950;"Fiction Books";12;1;87.84;"2025-05-09 23:01:04"
5424;706;"1984";3;4;495.66;"2025-05-09 23:01:04"
5425;231;"Fiction Books";64;4;56.81;"2025-05-09 23:01:04"
5426;595;"Fiction Books";13;2;246.89;"2025-05-09 23:01:04"
5427;965;"Fiction Books";8;3;52.56;"2025-05-09 23:01:04"
5428;708;"Fiction Books";97;4;319.6;"2025-05-09 23:01:04"
5429;579;"Fiction Books";29;2;344.28;"2025-05-09 23:01:04"
5430;116;"1984";42;4;411.71;"2025-05-09 23:01:04"
5431;630;"Fiction Books";81;2;469.45;"2025-05-09 23:01:04"
5432;661;"The Iliad ";57;1;112.74;"2025-05-09 23:01:04"
5433;716;"1984";94;1;485.35;"2025-05-09 23:01:04"
5434;9;"1984";98;4;384.03;"2025-05-09 23:01:04"
5435;560;"1984";75;5;128.82;"2025-05-09 23:01:04"
5436;48;"1984";93;1;179.42;"2025-05-09 23:01:04"
5437;186;"1984";27;2;475.77;"2025-05-09 23:01:04"
5438;724;"The Iliad ";67;2;25.74;"2025-05-09 23:01:04"
5439;637;"1984";65;3;23.13;"2025-05-09 23:01:04"
5440;184;"1984";68;2;299.69;"2025-05-09 23:01:04"
5441;99;"The Iliad ";16;5;311.08;"2025-05-09 23:01:04"
5442;718;"1984";29;3;435.74;"2025-05-09 23:01:04"
5443;129;"The Iliad ";96;4;129.83;"2025-05-09 23:01:04"
5444;296;"1984";9;2;257.97;"2025-05-09 23:01:04"
5445;765;"1984";81;4;387.06;"2025-05-09 23:01:04"
5446;364;"The Iliad ";37;1;475.3;"2025-05-09 23:01:04"
5447;258;"The Iliad ";79;4;197.47;"2025-05-09 23:01:04"
5448;473;"The Iliad ";20;5;162.21;"2025-05-09 23:01:04"
5449;728;"1984";13;4;283.84;"2025-05-09 23:01:04"
5450;115;"1984";51;2;268.46;"2025-05-09 23:01:04"
5451;683;"Fiction Books";50;3;331.04;"2025-05-09 23:01:04"
5452;108;"The Iliad ";100;5;11.96;"2025-05-09 23:01:04"
5453;442;"Fiction Books";13;3;159.19;"2025-05-09 23:01:04"
5454;814;"The Iliad ";68;4;64.07;"2025-05-09 23:01:04"
5455;647;"The Iliad ";1;1;101.78;"2025-05-09 23:01:04"
5456;719;"The Iliad ";48;5;160.81;"2025-05-09 23:01:04"
5457;179;"The Iliad ";59;5;202.67;"2025-05-09 23:01:04"
5458;210;"1984";19;3;470.21;"2025-05-09 23:01:04"
5459;204;"Fiction Books";20;2;155.48;"2025-05-09 23:01:04"
5460;529;"1984";87;2;384.02;"2025-05-09 23:01:04"
5461;416;"Fiction Books";72;3;382.97;"2025-05-09 23:01:04"
5462;404;"Fiction Books";1;5;131.79;"2025-05-09 23:01:04"
5463;766;"The Iliad ";68;2;302.1;"2025-05-09 23:01:04"
5464;816;"Fiction Books";25;2;176.53;"2025-05-09 23:01:04"
5465;789;"Fiction Books";23;5;148.1;"2025-05-09 23:01:04"
5466;621;"1984";30;2;79.24;"2025-05-09 23:01:04"
5467;111;"Fiction Books";100;4;322.84;"2025-05-09 23:01:04"
5468;824;"Fiction Books";18;5;277.45;"2025-05-09 23:01:04"
5469;838;"Fiction Books";82;1;255.85;"2025-05-09 23:01:04"
5470;72;"The Iliad ";24;2;443.29;"2025-05-09 23:01:04"
5471;966;"1984";72;1;335.27;"2025-05-09 23:01:04"
5472;504;"The Iliad ";16;2;41.23;"2025-05-09 23:01:04"
5473;1000;"1984";78;4;53.65;"2025-05-09 23:01:04"
5474;261;"1984";75;3;204.2;"2025-05-09 23:01:04"
5475;223;"1984";81;5;363.5;"2025-05-09 23:01:04"
5476;951;"Fiction Books";47;5;180.35;"2025-05-09 23:01:04"
5477;738;"The Iliad ";42;3;406.02;"2025-05-09 23:01:04"
5478;84;"The Iliad ";60;3;36.38;"2025-05-09 23:01:04"
5479;265;"1984";66;3;11.8;"2025-05-09 23:01:04"
5480;187;"Fiction Books";16;1;450.53;"2025-05-09 23:01:04"
5481;195;"Fiction Books";70;4;44.79;"2025-05-09 23:01:04"
5482;912;"1984";12;1;269.48;"2025-05-09 23:01:04"
5483;409;"Fiction Books";4;4;445.13;"2025-05-09 23:01:04"
5484;843;"Fiction Books";57;4;351.73;"2025-05-09 23:01:04"
5485;326;"1984";19;3;147.54;"2025-05-09 23:01:04"
5486;128;"The Iliad ";65;1;395.99;"2025-05-09 23:01:04"
5487;745;"1984";14;1;233.52;"2025-05-09 23:01:04"
5488;609;"The Iliad ";47;1;333.9;"2025-05-09 23:01:04"
5489;835;"Fiction Books";41;1;390.93;"2025-05-09 23:01:04"
5490;135;"Fiction Books";12;4;64.02;"2025-05-09 23:01:04"
5491;10;"1984";10;1;423.3;"2025-05-09 23:01:04"
5492;58;"Fiction Books";16;2;195.32;"2025-05-09 23:01:04"
5493;344;"The Iliad ";78;3;207.32;"2025-05-09 23:01:04"
5494;839;"1984";64;1;250.25;"2025-05-09 23:01:04"
5495;62;"Fiction Books";58;2;283.97;"2025-05-09 23:01:04"
5496;373;"Fiction Books";43;1;41.46;"2025-05-09 23:01:04"
5497;810;"Fiction Books";39;3;368.55;"2025-05-09 23:01:04"
5498;795;"The Iliad ";45;3;395.79;"2025-05-09 23:01:04"
5499;355;"The Iliad ";100;5;394.52;"2025-05-09 23:01:04"
5500;453;"Fiction Books";98;4;200.86;"2025-05-09 23:01:04"
5501;369;"The Iliad ";67;3;29.06;"2025-05-09 23:01:04"
5502;859;"The Iliad ";80;1;398.38;"2025-05-09 23:01:04"
5503;213;"The Iliad ";89;5;359.8;"2025-05-09 23:01:04"
5504;914;"The Iliad ";59;1;334.11;"2025-05-09 23:01:04"
5505;763;"Fiction Books";32;3;35.67;"2025-05-09 23:01:04"
5506;441;"Fiction Books";16;3;201.5;"2025-05-09 23:01:04"
5507;673;"Fiction Books";7;4;405.15;"2025-05-09 23:01:04"
5508;336;"Fiction Books";70;5;475.97;"2025-05-09 23:01:04"
5509;500;"Fiction Books";82;1;428.62;"2025-05-09 23:01:04"
5510;189;"Fiction Books";94;2;15.06;"2025-05-09 23:01:04"
5511;731;"The Iliad ";82;1;176.32;"2025-05-09 23:01:04"
5512;242;"Fiction Books";14;1;296.65;"2025-05-09 23:01:04"
5513;159;"The Iliad ";87;3;89.27;"2025-05-09 23:01:04"
5514;387;"Fiction Books";30;5;61.35;"2025-05-09 23:01:04"
5515;366;"1984";36;1;421.49;"2025-05-09 23:01:04"
5516;746;"1984";75;4;280.24;"2025-05-09 23:01:04"
5517;361;"1984";80;3;81.56;"2025-05-09 23:01:04"
5518;990;"Fiction Books";62;3;215.36;"2025-05-09 23:01:04"
5519;758;"The Iliad ";41;5;462.84;"2025-05-09 23:01:04"
5520;181;"Fiction Books";92;1;29.73;"2025-05-09 23:01:04"
5521;853;"The Iliad ";55;3;478.85;"2025-05-09 23:01:04"
5522;817;"Fiction Books";30;4;467.25;"2025-05-09 23:01:04"
5523;314;"1984";11;2;288.73;"2025-05-09 23:01:04"
5524;644;"The Iliad ";88;2;266.57;"2025-05-09 23:01:04"
5525;87;"The Iliad ";7;3;266.89;"2025-05-09 23:01:04"
5526;751;"The Iliad ";38;5;212.68;"2025-05-09 23:01:04"
5527;197;"1984";49;2;210.41;"2025-05-09 23:01:04"
5528;739;"The Iliad ";45;3;394.94;"2025-05-09 23:01:04"
5529;655;"1984";92;4;170.88;"2025-05-09 23:01:04"
5530;106;"The Iliad ";100;3;490.98;"2025-05-09 23:01:04"
5531;699;"Fiction Books";69;1;55.26;"2025-05-09 23:01:04"
5532;611;"1984";64;1;94.41;"2025-05-09 23:01:04"
5533;260;"The Iliad ";59;3;308.22;"2025-05-09 23:01:04"
5534;102;"1984";28;3;402.42;"2025-05-09 23:01:04"
5535;37;"1984";72;2;205.51;"2025-05-09 23:01:04"
5536;945;"Fiction Books";14;3;492.44;"2025-05-09 23:01:04"
5537;74;"1984";49;5;200.26;"2025-05-09 23:01:04"
5538;781;"Fiction Books";100;5;223.39;"2025-05-09 23:01:04"
5539;923;"1984";31;5;460.87;"2025-05-09 23:01:04"
5540;173;"The Iliad ";72;3;172.8;"2025-05-09 23:01:04"
5541;666;"Fiction Books";87;5;219.01;"2025-05-09 23:01:04"
5542;874;"The Iliad ";33;3;203.98;"2025-05-09 23:01:04"
5543;281;"1984";57;1;126.18;"2025-05-09 23:01:04"
5544;406;"1984";39;1;136.84;"2025-05-09 23:01:04"
5545;394;"Fiction Books";42;5;294.15;"2025-05-09 23:01:04"
5546;659;"Fiction Books";28;2;471.0;"2025-05-09 23:01:04"
5547;42;"1984";44;2;365.31;"2025-05-09 23:01:04"
5548;236;"Fiction Books";90;3;259.52;"2025-05-09 23:01:04"
5549;662;"Fiction Books";61;2;466.99;"2025-05-09 23:01:04"
5550;606;"1984";27;3;326.46;"2025-05-09 23:01:04"
5551;675;"The Iliad ";89;1;488.78;"2025-05-09 23:01:04"
5552;301;"1984";62;3;419.76;"2025-05-09 23:01:04"
5553;297;"1984";38;1;345.55;"2025-05-09 23:01:04"
5554;733;"The Iliad ";60;1;83.78;"2025-05-09 23:01:04"
5555;425;"Fiction Books";51;5;98.04;"2025-05-09 23:01:04"
5556;460;"Fiction Books";90;2;222.68;"2025-05-09 23:01:04"
5557;470;"1984";17;2;166.74;"2025-05-09 23:01:04"
5558;294;"1984";55;2;284.92;"2025-05-09 23:01:04"
5559;77;"Fiction Books";72;2;271.83;"2025-05-09 23:01:04"
5560;573;"1984";72;3;418.79;"2025-05-09 23:01:04"
5561;70;"1984";39;5;435.19;"2025-05-09 23:01:04"
5562;771;"The Iliad ";100;2;40.17;"2025-05-09 23:01:04"
5563;25;"The Iliad ";24;1;417.92;"2025-05-09 23:01:04"
5564;503;"The Iliad ";74;1;283.83;"2025-05-09 23:01:04"
5565;631;"Fiction Books";97;5;131.26;"2025-05-09 23:01:04"
5566;310;"The Iliad ";5;5;312.95;"2025-05-09 23:01:04"
5567;918;"Fiction Books";35;1;19.1;"2025-05-09 23:01:04"
5568;192;"Fiction Books";24;5;152.96;"2025-05-09 23:01:04"
5569;880;"1984";44;4;286.37;"2025-05-09 23:01:04"
5570;180;"1984";84;4;413.92;"2025-05-09 23:01:04"
5571;283;"Fiction Books";14;2;37.81;"2025-05-09 23:01:04"
5572;80;"1984";91;2;350.76;"2025-05-09 23:01:04"
5573;517;"1984";7;3;468.36;"2025-05-09 23:01:04"
5574;203;"1984";21;5;267.18;"2025-05-09 23:01:04"
5575;263;"Fiction Books";11;1;134.73;"2025-05-09 23:01:04"
5576;277;"The Iliad ";90;4;399.34;"2025-05-09 23:01:04"
5577;710;"The Iliad ";1;2;462.18;"2025-05-09 23:01:04"
5578;692;"1984";50;1;89.69;"2025-05-09 23:01:04"
5579;478;"1984";61;4;27.19;"2025-05-09 23:01:04"
5580;698;"The Iliad ";22;3;430.58;"2025-05-09 23:01:04"
5581;541;"The Iliad ";34;2;287.01;"2025-05-09 23:01:04"
5582;741;"The Iliad ";77;1;196.72;"2025-05-09 23:01:04"
5583;422;"1984";39;3;455.85;"2025-05-09 23:01:04"
5584;317;"Fiction Books";82;1;122.17;"2025-05-09 23:01:04"
5585;225;"The Iliad ";5;5;410.87;"2025-05-09 23:01:04"
5586;808;"Fiction Books";13;2;41.09;"2025-05-09 23:01:04"
5587;377;"1984";6;5;253.45;"2025-05-09 23:01:04"
5588;800;"The Iliad ";94;4;145.33;"2025-05-09 23:01:04"
5589;614;"1984";85;4;249.39;"2025-05-09 23:01:04"
5590;237;"1984";72;4;107.65;"2025-05-09 23:01:04"
5591;641;"The Iliad ";35;4;394.93;"2025-05-09 23:01:04"
5592;88;"1984";81;1;161.03;"2025-05-09 23:01:04"
5593;363;"Fiction Books";58;3;53.29;"2025-05-09 23:01:04"
5594;875;"The Iliad ";54;2;176.91;"2025-05-09 23:01:04"
5595;705;"1984";68;4;344.4;"2025-05-09 23:01:04"
5596;435;"Fiction Books";93;1;249.59;"2025-05-09 23:01:04"
5597;628;"Fiction Books";94;5;224.44;"2025-05-09 23:01:04"
5598;292;"1984";87;3;256.41;"2025-05-09 23:01:04"
5599;468;"Fiction Books";77;1;30.09;"2025-05-09 23:01:04"
5600;7;"Fiction Books";88;2;173.01;"2025-05-09 23:01:04"
5601;844;"1984";41;4;395.95;"2025-05-09 23:01:04"
5602;447;"Fiction Books";28;1;115.69;"2025-05-09 23:01:04"
5603;279;"Fiction Books";59;4;101.22;"2025-05-09 23:01:04"
5604;702;"1984";27;4;198.7;"2025-05-09 23:01:04"
5605;696;"Fiction Books";92;3;15.19;"2025-05-09 23:01:04"
5606;785;"1984";93;3;225.91;"2025-05-09 23:01:04"
5607;634;"The Iliad ";7;4;147.12;"2025-05-09 23:01:04"
5608;226;"Fiction Books";73;4;152.19;"2025-05-09 23:01:04"
5609;202;"1984";98;4;433.73;"2025-05-09 23:01:04"
5610;547;"Fiction Books";68;2;63.59;"2025-05-09 23:01:04"
5611;240;"The Iliad ";98;2;239.34;"2025-05-09 23:01:04"
5612;975;"1984";16;2;344.15;"2025-05-09 23:01:04"
5613;196;"The Iliad ";59;4;497.41;"2025-05-09 23:01:04"
5614;492;"The Iliad ";63;5;475.29;"2025-05-09 23:01:04"
5615;727;"The Iliad ";41;3;74.42;"2025-05-09 23:01:04"
5616;779;"Fiction Books";87;3;98.18;"2025-05-09 23:01:04"
5617;319;"Fiction Books";67;4;48.04;"2025-05-09 23:01:04"
5618;257;"1984";47;4;34.22;"2025-05-09 23:01:04"
5619;672;"Fiction Books";80;3;336.96;"2025-05-09 23:01:04"
5620;322;"Fiction Books";52;2;436.82;"2025-05-09 23:01:04"
5621;161;"1984";88;5;363.85;"2025-05-09 23:01:04"
5622;484;"Fiction Books";88;2;78.16;"2025-05-09 23:01:04"
5623;171;"1984";77;5;115.77;"2025-05-09 23:01:04"
5624;480;"1984";25;1;387.47;"2025-05-09 23:01:04"
5625;974;"1984";41;2;374.41;"2025-05-09 23:01:04"
5626;536;"1984";50;5;347.19;"2025-05-09 23:01:04"
5627;17;"The Iliad ";64;2;398.7;"2025-05-09 23:01:04"
5628;769;"The Iliad ";40;1;181.72;"2025-05-09 23:01:04"
5629;4;"1984";12;2;476.95;"2025-05-09 23:01:04"
5630;629;"The Iliad ";11;3;243.48;"2025-05-09 23:01:04"
5631;882;"The Iliad ";9;2;129.25;"2025-05-09 23:01:04"
5632;66;"Fiction Books";90;3;441.39;"2025-05-09 23:01:04"
5633;589;"The Iliad ";65;4;137.61;"2025-05-09 23:01:04"
5634;507;"1984";18;4;16.66;"2025-05-09 23:01:04"
5635;831;"The Iliad ";67;3;288.63;"2025-05-09 23:01:04"
5636;52;"Fiction Books";80;1;469.96;"2025-05-09 23:01:04"
5637;264;"1984";71;1;456.53;"2025-05-09 23:01:04"
5638;63;"1984";99;2;274.81;"2025-05-09 23:01:04"
5639;15;"The Iliad ";40;3;281.41;"2025-05-09 23:01:04"
5640;635;"Fiction Books";2;4;113.42;"2025-05-09 23:01:04"
5641;402;"Fiction Books";92;2;270.31;"2025-05-09 23:01:04"
5642;338;"The Iliad ";84;3;68.04;"2025-05-09 23:01:04"
5643;238;"Fiction Books";72;3;304.23;"2025-05-09 23:01:04"
5644;712;"1984";94;4;188.27;"2025-05-09 23:01:04"
5645;660;"The Iliad ";50;4;84.17;"2025-05-09 23:01:04"
5646;11;"1984";42;2;231.04;"2025-05-09 23:01:04"
5647;973;"Fiction Books";87;4;240.26;"2025-05-09 23:01:04"
5648;164;"1984";10;5;323.46;"2025-05-09 23:01:04"
5649;649;"Fiction Books";27;4;184.8;"2025-05-09 23:01:04"
5650;786;"The Iliad ";36;1;277.76;"2025-05-09 23:01:04"
5651;479;"1984";19;5;274.21;"2025-05-09 23:01:04"
5652;899;"Fiction Books";61;2;346.62;"2025-05-09 23:01:04"
5653;572;"1984";59;2;479.02;"2025-05-09 23:01:04"
5654;398;"The Iliad ";91;2;337.12;"2025-05-09 23:01:04"
5655;663;"1984";50;5;231.74;"2025-05-09 23:01:04"
5656;872;"Fiction Books";12;4;80.9;"2025-05-09 23:01:04"
5657;318;"1984";70;4;488.85;"2025-05-09 23:01:04"
5658;678;"Fiction Books";28;2;242.98;"2025-05-09 23:01:04"
5659;892;"1984";54;5;466.13;"2025-05-09 23:01:04"
5660;656;"The Iliad ";86;3;390.45;"2025-05-09 23:01:04"
5661;582;"1984";11;1;458.16;"2025-05-09 23:01:04"
5662;949;"1984";48;1;412.62;"2025-05-09 23:01:04"
5663;729;"The Iliad ";33;4;378.2;"2025-05-09 23:01:04"
5664;978;"1984";37;2;99.04;"2025-05-09 23:01:04"
5665;761;"Fiction Books";17;2;237.4;"2025-05-09 23:01:04"
5666;232;"Fiction Books";35;2;236.96;"2025-05-09 23:01:04"
5667;804;"1984";66;1;148.02;"2025-05-09 23:01:04"
5668;594;"Fiction Books";46;3;56.42;"2025-05-09 23:01:04"
5669;707;"The Iliad ";72;3;341.03;"2025-05-09 23:01:04"
5670;49;"The Iliad ";43;1;32.96;"2025-05-09 23:01:04"
5671;316;"Fiction Books";5;1;182.76;"2025-05-09 23:01:04"
5672;501;"1984";34;2;76.49;"2025-05-09 23:01:04"
5673;734;"The Iliad ";59;5;492.09;"2025-05-09 23:01:04"
5674;599;"Fiction Books";39;4;240.78;"2025-05-09 23:01:04"
5675;563;"Fiction Books";48;5;427.83;"2025-05-09 23:01:04"
5676;81;"The Iliad ";90;3;171.14;"2025-05-09 23:01:04"
5677;580;"1984";20;4;368.36;"2025-05-09 23:01:04"
5678;743;"The Iliad ";15;4;114.47;"2025-05-09 23:01:04"
5679;324;"The Iliad ";73;1;445.55;"2025-05-09 23:01:04"
5680;360;"1984";35;3;310.77;"2025-05-09 23:01:04"
5681;350;"1984";53;2;275.44;"2025-05-09 23:01:04"
5682;112;"Fiction Books";53;3;55.07;"2025-05-09 23:01:04"
5683;353;"The Iliad ";3;3;336.98;"2025-05-09 23:01:04"
5684;553;"The Iliad ";45;1;222.17;"2025-05-09 23:01:04"
5685;103;"The Iliad ";23;1;237.98;"2025-05-09 23:01:04"
5686;962;"Fiction Books";78;1;262.48;"2025-05-09 23:01:04"
5687;127;"Fiction Books";83;5;35.57;"2025-05-09 23:01:04"
5688;498;"1984";56;1;89.31;"2025-05-09 23:01:04"
5689;623;"Fiction Books";4;2;152.77;"2025-05-09 23:01:04"
5690;67;"1984";19;1;414.4;"2025-05-09 23:01:04"
5691;970;"The Iliad ";5;3;245.0;"2025-05-09 23:01:04"
5692;802;"The Iliad ";69;5;330.1;"2025-05-09 23:01:04"
5693;587;"1984";27;1;120.49;"2025-05-09 23:01:04"
5694;832;"Fiction Books";87;1;218.82;"2025-05-09 23:01:04"
5695;607;"Fiction Books";31;1;456.76;"2025-05-09 23:01:04"
5696;851;"Fiction Books";61;5;115.11;"2025-05-09 23:01:04"
5697;327;"1984";67;2;365.6;"2025-05-09 23:01:04"
5698;176;"1984";80;1;275.86;"2025-05-09 23:01:04"
5699;215;"Fiction Books";17;2;166.58;"2025-05-09 23:01:04"
5700;570;"1984";56;2;332.84;"2025-05-09 23:01:04"
5701;354;"1984";53;1;60.86;"2025-05-09 23:01:04"
5702;794;"Fiction Books";22;4;126.22;"2025-05-09 23:01:04"
5703;349;"The Iliad ";54;1;472.31;"2025-05-09 23:01:04"
5704;618;"1984";16;3;210.39;"2025-05-09 23:01:04"
5705;556;"Fiction Books";40;1;425.59;"2025-05-09 23:01:04"
5706;928;"Fiction Books";55;1;397.01;"2025-05-09 23:01:04"
5707;762;"The Iliad ";7;2;110.27;"2025-05-09 23:01:04"
5708;615;"Fiction Books";27;5;115.29;"2025-05-09 23:01:04"
5709;286;"1984";69;3;72.31;"2025-05-09 23:01:04"
5710;30;"Fiction Books";23;1;112.48;"2025-05-09 23:01:04"
5711;259;"1984";92;1;222.24;"2025-05-09 23:01:04"
5712;454;"Fiction Books";3;5;319.08;"2025-05-09 23:01:04"
5713;32;"Fiction Books";74;4;143.87;"2025-05-09 23:01:04"
5714;669;"Fiction Books";59;1;311.13;"2025-05-09 23:01:04"
5715;287;"The Iliad ";44;3;332.9;"2025-05-09 23:01:04"
5716;382;"1984";65;4;134.16;"2025-05-09 23:01:04"
5717;76;"1984";5;1;272.84;"2025-05-09 23:01:04"
5718;44;"Fiction Books";81;1;235.42;"2025-05-09 23:01:04"
5719;172;"The Iliad ";50;1;178.76;"2025-05-09 23:01:04"
5720;153;"Fiction Books";6;4;435.08;"2025-05-09 23:01:04"
5721;39;"1984";3;3;331.65;"2025-05-09 23:01:04"
5722;616;"1984";26;2;446.3;"2025-05-09 23:01:04"
5723;378;"1984";65;5;128.18;"2025-05-09 23:01:04"
5724;141;"The Iliad ";78;4;303.94;"2025-05-09 23:01:04"
5725;488;"1984";41;1;117.8;"2025-05-09 23:01:04"
5726;555;"The Iliad ";58;2;434.87;"2025-05-09 23:01:04"
5727;593;"1984";34;3;299.21;"2025-05-09 23:01:04"
5728;704;"1984";19;4;114.43;"2025-05-09 23:01:04"
5729;744;"The Iliad ";38;3;153.54;"2025-05-09 23:01:04"
5730;208;"Fiction Books";16;4;116.9;"2025-05-09 23:01:04"
5731;174;"The Iliad ";80;2;59.96;"2025-05-09 23:01:04"
5732;516;"1984";81;1;157.73;"2025-05-09 23:01:04"
5733;818;"Fiction Books";52;2;85.02;"2025-05-09 23:01:04"
5734;83;"The Iliad ";24;5;55.43;"2025-05-09 23:01:04"
5735;711;"1984";65;3;207.26;"2025-05-09 23:01:04"
5736;881;"1984";86;3;288.89;"2025-05-09 23:01:04"
5737;36;"1984";15;1;313.03;"2025-05-09 23:01:04"
5738;321;"Fiction Books";46;1;17.25;"2025-05-09 23:01:04"
5739;819;"The Iliad ";22;3;492.6;"2025-05-09 23:01:04"
5740;849;"1984";77;4;312.95;"2025-05-09 23:01:04"
5741;640;"The Iliad ";89;1;150.36;"2025-05-09 23:01:04"
5742;131;"The Iliad ";47;4;95.83;"2025-05-09 23:01:04"
5743;764;"The Iliad ";19;4;438.78;"2025-05-09 23:01:04"
5744;423;"Fiction Books";100;5;480.62;"2025-05-09 23:01:04"
5745;667;"The Iliad ";33;1;280.24;"2025-05-09 23:01:04"
5746;467;"1984";55;3;193.17;"2025-05-09 23:01:04"
5747;883;"1984";21;1;276.42;"2025-05-09 23:01:04"
5748;847;"1984";48;3;115.63;"2025-05-09 23:01:04"
5749;909;"1984";79;3;450.75;"2025-05-09 23:01:04"
5750;657;"Fiction Books";7;5;41.83;"2025-05-09 23:01:04"
5751;424;"The Iliad ";69;1;217.5;"2025-05-09 23:01:04"
5752;597;"The Iliad ";89;5;494.57;"2025-05-09 23:01:04"
5753;931;"Fiction Books";84;4;448.99;"2025-05-09 23:01:04"
5754;218;"1984";54;2;103.4;"2025-05-09 23:01:04"
5755;855;"The Iliad ";77;2;406.83;"2025-05-09 23:01:04"
5756;997;"1984";51;2;177.13;"2025-05-09 23:01:04"
5757;532;"1984";92;5;203.46;"2025-05-09 23:01:04"
5758;999;"1984";23;4;398.47;"2025-05-09 23:01:04"
5759;332;"The Iliad ";1;2;473.71;"2025-05-09 23:01:04"
5760;680;"1984";95;1;197.51;"2025-05-09 23:01:04"
5761;803;"The Iliad ";80;3;303.7;"2025-05-09 23:01:04"
5762;311;"Fiction Books";27;4;300.18;"2025-05-09 23:01:04"
5763;722;"The Iliad ";89;4;292.76;"2025-05-09 23:01:04"
5764;494;"The Iliad ";96;5;480.92;"2025-05-09 23:01:04"
5765;784;"The Iliad ";67;3;452.11;"2025-05-09 23:01:04"
5766;3;"The Iliad ";20;4;318.15;"2025-05-09 23:01:04"
5767;956;"Fiction Books";18;2;313.93;"2025-05-09 23:01:04"
5768;12;"1984";24;5;408.51;"2025-05-09 23:01:04"
5769;715;"1984";38;4;359.9;"2025-05-09 23:01:04"
5770;421;"Fiction Books";24;2;37.73;"2025-05-09 23:01:04"
5771;927;"Fiction Books";96;1;290.86;"2025-05-09 23:01:04"
5772;896;"1984";33;4;19.2;"2025-05-09 23:01:04"
5773;249;"The Iliad ";44;1;15.9;"2025-05-09 23:01:04"
5774;954;"The Iliad ";36;1;309.81;"2025-05-09 23:01:04"
5775;578;"1984";45;2;446.02;"2025-05-09 23:01:04"
5776;33;"The Iliad ";93;3;330.89;"2025-05-09 23:01:04"
5777;24;"The Iliad ";8;5;278.36;"2025-05-09 23:01:04"
5778;300;"The Iliad ";73;5;405.69;"2025-05-09 23:01:04"
5779;347;"Fiction Books";84;1;314.05;"2025-05-09 23:01:04"
5780;393;"Fiction Books";27;2;217.01;"2025-05-09 23:01:04"
5781;575;"1984";66;1;327.16;"2025-05-09 23:01:04"
5782;775;"The Iliad ";41;2;396.28;"2025-05-09 23:01:04"
5783;721;"The Iliad ";38;4;485.37;"2025-05-09 23:01:04"
5784;132;"The Iliad ";9;3;452.32;"2025-05-09 23:01:04"
5785;154;"Fiction Books";38;2;30.83;"2025-05-09 23:01:04"
5786;676;"1984";42;3;235.28;"2025-05-09 23:01:04"
5787;200;"The Iliad ";3;1;132.65;"2025-05-09 23:01:04"
5788;352;"Fiction Books";58;4;313.2;"2025-05-09 23:01:04"
5789;600;"Fiction Books";61;4;482.48;"2025-05-09 23:01:04"
5790;337;"1984";86;4;311.78;"2025-05-09 23:01:04"
5791;648;"Fiction Books";99;3;80.17;"2025-05-09 23:01:04"
5792;290;"1984";87;5;125.48;"2025-05-09 23:01:04"
